x,y,bbox_w,bbox_h,type_code,type_name,place_name,level,variant,instance_id,template_key
1826,1793,2,2,4,Settlement (Town),,1,07,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
1261,1794,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1447,1794,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1577,1794,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1056,1795,3,3,9,Castle,,2,b700,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
431,1796,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
328,1797,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1739,1797,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1893,1797,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
665,1798,5,1,5,Bridge,,2,1f,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1066,1799,2,2,4,Settlement (Town),,2,07,17574922458373617218,poiNode__town_lvl2_iron_riverlands_alpha
1084,1799,3,3,9,Castle,,2,b700,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
1642,1799,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1347,1800,3,4,12,Bridge,,1,9402,4164891203475574860,poiNode__bridge_4hex_lvl1_alpha
1472,1800,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
579,1801,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1653,1801,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1659,1801,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
564,1802,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1328,1802,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1555,1802,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1603,1802,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1860,1802,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1883,1802,2,2,4,Settlement (Town),,1,0b,5323986953385167127,poiNode__town_lvl1_food_crownlands_alpha
1035,1803,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1058,1803,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1195,1803,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1759,1804,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
310,1805,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
597,1805,2,2,4,Settlement (Town),,2,07,11303916270620475278,poiNode__town_lvl2_food_riverlands_alpha
1175,1805,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
264,1806,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
987,1806,2,2,4,Settlement (Town),,1,0b,7784399899789266167,poiNode__town_lvl1_wood_riverlands_alpha
320,1807,2,2,4,Settlement (Town),,3,07,6903585217894579331,poiNode__town_lvl3_wood_riverlands_alpha
673,1807,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1495,1807,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1703,1807,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
751,1808,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1146,1808,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1479,1808,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1500,1808,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
567,1809,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
617,1809,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1324,1809,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1540,1810,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
640,1811,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
997,1811,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1095,1811,4,7,28,Seat of Power,The Twins,,11224408,3655496400427232673,poiNode__sop_TheTwins_bravo
1154,1812,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
305,1814,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1443,1814,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
405,1815,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
649,1815,2,1,2,Tunnel,,2,03,17101051989901829481,poiNode__tunnel_lvl2_riverlands_alpha
573,1816,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
653,1816,2,2,4,Tunnel,,2,06,17101051989901829481,poiNode__tunnel_lvl2_riverlands_alpha
679,1816,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1171,1816,2,2,4,Settlement (Town),,2,0b,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1579,1816,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
281,1817,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
622,1817,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1448,1818,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1536,1818,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
430,1819,2,2,4,Settlement (Town),,3,07,9600398802142562228,poiNode__town_lvl3_food_riverlands_alpha
599,1819,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1374,1819,2,2,4,Settlement (Town),,1,07,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
319,1820,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1514,1820,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
299,1821,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
981,1821,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1038,1821,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1738,1821,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
759,1822,2,2,4,Crossing,,2,06,17576595532914463501,poiNode__crossing_lvl2_alpha
1390,1822,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
589,1823,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
342,1824,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1453,1824,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1379,1825,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
290,1826,2,2,4,Tunnel,,1,06,10807242388825815788,poiNode__tunnel_lvl1_riverlands_alpha
1133,1826,3,3,9,Castle,,2,9f00,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
1577,1826,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
963,1827,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1347,1827,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1341,1828,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
424,1829,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
638,1829,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1410,1829,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1752,1829,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1931,1829,2,2,4,Settlement (Town),,1,07,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
363,1830,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1195,1830,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1297,1830,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1038,1831,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1530,1831,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
290,1832,1,2,2,Tunnel,,1,03,10807242388825815788,poiNode__tunnel_lvl1_riverlands_alpha
1524,1832,3,5,15,Bridge,,1,9412,16551278857259698617,poiNode__bridge_5hex_lvl1_alpha
325,1833,2,2,4,Settlement (Town),,3,07,14826439194127930052,poiNode__town_lvl3_stone_riverlands_alpha
1328,1833,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1691,1833,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1485,1834,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1372,1835,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1937,1835,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
305,1836,2,2,4,Settlement (Town),,3,0b,16862126753176915576,poiNode__town_lvl3_iron_riverlands_alpha
356,1836,2,2,4,Settlement (Town),,3,0b,6903585217894579331,poiNode__town_lvl3_wood_riverlands_alpha
1457,1836,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1051,1837,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
759,1838,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1753,1838,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1911,1838,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1002,1839,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1386,1839,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1726,1839,4,3,12,Seat of Power,Snakewood,,fe0e,1440318850048867694,poiNode__sop_Snakewood_alpha
645,1840,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1439,1840,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
631,1841,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
986,1843,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1078,1844,2,2,4,Crossing,,2,06,17576595532914463501,poiNode__crossing_lvl2_alpha
1608,1846,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1890,1846,2,2,4,Harbor/Dock,,1,0e,3339517120722164282,poiNode__harbor_lvl1_alpha
619,1847,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1485,1848,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1693,1848,2,2,4,Tunnel,,1,,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1760,1848,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1963,1848,2,2,4,Settlement (Town),,1,0b,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
1284,1849,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1428,1849,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1075,1850,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1528,1850,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
422,1851,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
1606,1851,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
323,1852,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
935,1852,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1031,1852,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1178,1852,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
652,1853,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1950,1853,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1142,1855,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1525,1856,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1720,1856,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
349,1857,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
752,1859,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
663,1860,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
943,1860,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1885,1860,2,2,4,Harbor/Dock,,1,0b,3339517120722164282,poiNode__harbor_lvl1_alpha
1179,1861,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
326,1862,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1636,1862,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1667,1862,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
300,1863,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
401,1864,5,1,5,Bridge,,3,1f,4908333263510868557,poiNode__bridge_5hex_lvl3_alpha
1363,1864,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1818,1864,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
666,1865,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
388,1866,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
968,1866,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1532,1867,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
304,1868,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
757,1868,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1269,1868,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1798,1868,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1634,1869,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1020,1870,5,1,5,Bridge,,2,1f,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1167,1870,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1872,1870,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
991,1871,2,2,4,Dragon Sanctum,,1,0f,8137403851956624105,poiNode__dragonsanctum_lv01_riverlands_alpha
1117,1871,3,5,15,Bridge,,2,9148,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1610,1871,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
354,1872,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
1370,1872,2,2,4,Settlement (Town),,1,0b,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
679,1874,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1032,1875,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
755,1876,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
730,1877,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1530,1877,2,2,4,Settlement (Town),,1,07,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
685,1878,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1719,1878,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
346,1879,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
748,1879,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1407,1879,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
703,1880,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1797,1880,2,1,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
336,1881,3,5,15,Bridge,,3,9148,4908333263510868557,poiNode__bridge_5hex_lvl3_alpha
929,1881,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1623,1882,3,5,15,Bridge,,1,9412,16551278857259698617,poiNode__bridge_5hex_lvl1_alpha
1843,1882,2,2,4,Settlement (Town),,1,0b,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
1332,1883,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
690,1884,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
921,1884,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
938,1884,2,2,4,Settlement (Town),,2,0b,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1427,1885,2,2,4,Settlement (Town),,1,07,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
1649,1886,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1729,1886,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
963,1887,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
358,1888,5,1,5,Bridge,,3,1f,4908333263510868557,poiNode__bridge_5hex_lvl3_alpha
387,1888,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
709,1888,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1087,1888,3,5,15,Bridge,,2,8944,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
1915,1888,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
760,1889,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
989,1889,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1714,1889,1,2,2,Tunnel,,1,03,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
927,1890,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1753,1890,2,2,4,Settlement (Town),,1,0b,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
701,1891,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
741,1891,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1884,1891,2,2,4,Settlement (Town),,1,07,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
1584,1893,2,4,8,Bridge,,1,Z,4164891203475574860,poiNode__bridge_4hex_lvl1_alpha
1694,1893,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
693,1895,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
957,1895,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1705,1895,2,2,4,Tunnel,,1,06,7704304218758448187,poiNode__tunnel_lvl1_crownlands_alpha
1242,1896,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1002,1897,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1367,1897,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1530,1897,2,3,6,Bridge,,1,16,12353644835132525818,poiNode__bridge_3hex_lvl1_alpha
1681,1897,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
376,1898,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
724,1899,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1634,1900,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1195,1901,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1235,1903,3,5,15,Bridge,,2,a414,1498553686271999927,poiNode__bridge_5hex_lvl2_alpha
996,1905,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1050,1905,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1880,1906,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
744,1907,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1214,1907,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
983,1908,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1158,1908,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1025,1909,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1334,1909,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1507,1909,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1194,1910,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
1487,1910,5,1,5,Bridge,,1,1f,16551278857259698617,poiNode__bridge_5hex_lvl1_alpha
1809,1911,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
374,1912,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
750,1912,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1169,1912,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1519,1912,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1538,1913,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
974,1914,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
860,1915,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1843,1917,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
881,1919,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1351,1919,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
927,1920,2,2,4,Settlement (Town),,2,0b,5056014063526610105,poiNode__town_lvl2_wood_riverlands_alpha
1741,1921,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1102,1923,2,2,4,Settlement (Town),,2,07,12140295094117105364,poiNode__town_lvl2_stone_riverlands_alpha
1611,1923,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
382,1926,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
944,1926,3,3,9,Castle,,2,9f00,15724056029190769230,poiNode__castle_lvl2_riverlands_alpha
1000,1926,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
985,1927,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1013,1927,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1808,1927,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
377,1928,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
1715,1929,4,3,12,Seat of Power,Coldwater,,fe0e,1642516949343181365,poiNode__sop_Coldwater_alpha
1732,1933,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
390,1934,2,2,4,Crossing,,3,,11761877450986962679,poiNode__crossing_lvl3_alpha
405,1934,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
746,1934,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1151,1934,1,1,1,Ruin,,1,01,14369028728984258867,poiNode__ruin_lvl1_riverlands_alpha
