key,name,description,icon,ability_key
habit_test_self_debuff_dmgreceivedmod_fire_010_pct,Debuff Dragon Fire Damage Dealt on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_debuff_dmgreceivedmod_fire_010_pct
habit_test_self_buff_dmgreceivedmod_phy_cmd_010_pct,Buff Physical Damage Dealt from Commands on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_phy_cmd_010_pct
habit_test_self_buff_dmgreceivedmod_phy_ba_010_pct,Buff Physical Damage Dealt from Basic Attacks on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_phy_ba_010_pct
habit_test_self_buff_dmgreceivedmod_hbt_act_attmod_010_pct,Buff Damage Dealt from AttackMod Habits on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_dmgreceivedmod_hbt_act_attmod_010_pct
habit_test_buff_recoveryoutput_010_pct,Buff Recovery Output on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryoutput_010_pct
habit_test_debuff_recoveryoutput_010_pct,Debuff Recovery Output on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_debuff_recoveryoutput_010_pct
habit_test_buff_recoveryoutput_cmd_010_pct,Buff Recovery Output from Commands on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryoutput_cmd_010_pct
habit_test_buff_recoveryoutput_hbt_act_attmod_010_pct,Buff Recovery Output from AttackMod Habits on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryoutput_hbt_act_attmod_010_pct
habit_test_buff_recoveryreceived_010_pct,Buff Recovery Received on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryreceived_010_pct
habit_test_debuff_recoveryreceived_010_pct,Debuff Recovery Received on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_debuff_recoveryreceived_010_pct
habit_test_buff_recoveryreceived_cmd_010_pct,Buff Recovery Received from Commands on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryreceived_cmd_010_pct
habit_test_buff_recoveryreceived_hbt_act_attmod_010_pct,Buff Recovery Received from AttackMod Habits on Self by 10%,,Icon_Generic_Placeholder.png,ability_habit_test_buff_recoveryreceived_hbt_act_attmod_010_pct
habit_test_action_auto_instant,Active Habit Test w/ Instant EG,,Icon_Generic_Placeholder.png,ability_test_action_auto_instant
habit_test_action_auto_timed,Active Habit Test w/ Timed EG,,Icon_Generic_Placeholder.png,ability_test_action_auto_timed
habit_test_action_auto_passive,Active Habit Test w/ Passive EG,,Icon_Generic_Placeholder.png,ability_test_action_auto_passive
habit_test_action_attackmod_instant,AttackMod Habit Test w/ Instant EG,,Icon_Generic_Placeholder.png,ability_test_action_attackmod_instant
habit_test_action_attackmod_timed,AttackMod Habit Test w/ Timed EG,,Icon_Generic_Placeholder.png,ability_test_action_attackmod_timed
habit_test_action_attackmod_passive,AttackMod Habit Test w/ Passive EG,,Icon_Generic_Placeholder.png,ability_test_action_attackmod_passive
habit_test_preparation_auto_instant,Passive Habit Test w/ Instant EG,,Icon_Generic_Placeholder.png,ability_test_preparation_auto_instant
habit_test_preparation_auto_timed,Passive Habit Test w/ Timed EG,,Icon_Generic_Placeholder.png,ability_test_preparation_auto_timed
habit_test_preparation_auto_passive,Passive Habit Test w/ Passive EG,,Icon_Generic_Placeholder.png,ability_test_preparation_auto_passive
habit_test_self_doublestrike_ar4_d3,Self Doublestrike (d3 | ar4),,Icon_Generic_Placeholder.png,ability_test_self_doublestrike_ar4_d3
habit_test_self_doublestrike,Grant Self Double-Strike,,Icon_Generic_Placeholder.png,ability_test_self_doublestrike
habit_test_self_firststrike,Grant Self First-Strike,,Icon_Generic_Placeholder.png,ability_test_self_firststrike
habit_test_self_slow,Grant Self Slow,,Icon_Generic_Placeholder.png,ability_test_self_slow
habit_test_self_buff_speed_100_ar3,Buff Speed on Self by 100,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_speed_100_ar3
habit_test_self_buff_speed,Buff Speed on Self by 10,,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_speed
habit_test_anyally_buff_str__self_troops_u025,Buff Strength on All Allies (if source <25% Troops),,Icon_Generic_Placeholder.png,ability_habit_test_anyally_buff_str__self_troops_u025
habit_test_enemy_debuff_str__target_troops_a075,Debuff Strenght of All Enemies (if target >75% Troops),,Icon_Generic_Placeholder.png,ability_habit_test_enemy_debuff_str__target_troops_a075
habit_test_self_buff_str__anyally_troops_b050_075,Buff Strength Self (if anyally 50%<Troops<75%),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__anyally_troops_b050_075
habit_test_self_buff_str__source_speed_u90,Buff Strength Self (if source speed <= 90),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__source_speed_u90
habit_test_self_buff_str__self_level_u10,Buff Strength Self (if source <= Lvl 10),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__self_level_u10
habit_test_self_buff_int__self_level_b11_40,Buff Intelligence Self (if source >= Lvl11 & <= Lvl40),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_int__self_level_b11_40
habit_test_self_buff_ins__self_level_a41,Buff Instincts Self (if source >= Lvl 41),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_ins__self_level_a41
habit_test_self_buff_str__self_star_u02,Buff Strength Self (if source <= 2 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__self_star_u02
habit_test_self_buff_int__self_star_b03_04,Buff Intelligence Self (if source >= 3 Stars & <= 4 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_int__self_star_b03_04
habit_test_self_buff_ins__self_star_a05,Buff Instincts Self (if source >= 5 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_ins__self_star_a05
habit_test_self_buff_str__or_source_level_u10_stars_u02,Buff Strength Self (if source <= Lvl 10 or <= 2 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__or_source_level_u10_stars_u02
habit_test_self_buff_str__and_source_level_a41_stars_a05,Buff Strength Self (if source >= Lvl 41 and >=5 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__and_source_level_a41_stars_a05
habit_test_self_buff_str__nor_source_troop_u025,Buff Strength Self (if source NOT <= 25% Troops),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__nor_source_troop_u025
habit_test_self_buff_str__nor_source_level_u10_stars_u02,Buff Strength Self (if source NOT <= Lvl 10 nor <= 2 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__nor_source_level_u10_stars_u02
habit_test_self_buff_str__nand_source_level_a41_stars_a05,Buff Strength Self (if source NOT >= Lvl 41 and >=5 Stars),,Icon_Generic_Placeholder.png,ability_habit_test_self_buff_str__nand_source_level_a41_stars_a05
habit_test_applylabel_recoveryblock,Apply Recovery Block,,Icon_Generic_Placeholder.png,ability_habit_test_applylabel_recoveryblock
habit_test_self_bleed,Apply Bleed Label and 10 STR to Self,,Icon_Generic_Placeholder.png,ability_habit_test_self_bleed
habit_test_act050_active_samelane_1_damage,Active Habit (50% Chance),,Icon_Generic_Placeholder.png,ability_test_act050_active_samelane_1_damage
habit_test_buff_trigger_chance_030pct,Increase All Trigger Chance (30%),,Icon_Generic_Placeholder.png,ability_habit_test_buff_trigger_chance_030pct
habit_test_debuff_trigger_chance_030pct,Decrease All Trigger Chance (-30%),,Icon_Generic_Placeholder.png,ability_habit_test_debuff_trigger_chance_030pct
habit_test_buff_trigger_chance_030pct_hbt_all,Increase Habit Trigger Chance (30%),,Icon_Generic_Placeholder.png,ability_habit_test_buff_trigger_chance_030pct_hbt_all
habit_test_debuff_trigger_chance_030pct_hbt_all,Decrease Habit Trigger Chance (-30%),,Icon_Generic_Placeholder.png,ability_habit_test_debuff_trigger_chance_030pct_hbt_all
habit_test_buff_trigger_chance_030pct_cmd_all,Increase Command Trigger Chance (30%),,Icon_Generic_Placeholder.png,ability_habit_test_buff_trigger_chance_030pct_cmd_all
habit_test_debuff_trigger_chance_030pct_cmd_all,Decrease Command Trigger Chance (-30%),,Icon_Generic_Placeholder.png,ability_habit_test_debuff_trigger_chance_030pct_cmd_all
habit_test_buff_trigger_chance_030pct_cmd_attmod,Increase AttackMod Command Trigger Chance (30%),,Icon_Generic_Placeholder.png,ability_habit_test_buff_trigger_chance_030pct_cmd_attmod
habit_test_debuff_trigger_chance_030pct_cmd_attmod,Decrease AttackMod Command Trigger Chance (-30%),,Icon_Generic_Placeholder.png,ability_habit_test_debuff_trigger_chance_030pct_cmd_attmod
habit_test_tiledamagemod_1000pct,Increase Siege Damage (1000%),,Icon_Generic_Placeholder.png,ability_test_tiledamagemod_1000pct
habit_test_self_label_advantage,Grant Advantage Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_advantage
habit_test_self_label_weakened,Grant Weakened Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_weakened
habit_test_self_label_resistance,Grant Resistance Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_resistance
habit_test_self_label_vulnerable,Grant Vulnerable Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_vulnerable
habit_test_self_label_bleed,Grant Bleed Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_bleed
habit_test_self_label_panic,Grant Panic Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_panic
habit_test_self_label_burn,Grant Burn Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_burn
habit_test_self_label_taunt,Grant Taunt Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_taunt
habit_test_self_label_slow,Grant Slow Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_slow
habit_test_self_label_firststrike,Grant First-Strike Label to Self,,Icon_Generic_Placeholder.png,ability_test_self_label_firststrike
habit_test_enemy_label_burn__ar0206_d2,Grant Burn to Enemy (R2 6 | D2),,Icon_Generic_Placeholder.png,ability_test_enemy_label_burn__ar0206_d2
habit_test_enemy_label_burn__ar01040710_d2,Grant Burn to Enemy (R1 4 7 10 | D2),,Icon_Generic_Placeholder.png,ability_test_enemy_label_burn__ar01040710_d2
habit_test_enemy_label_burn__ar01040710_d2__label_first,Grant Burn to Enemy (R1 4 7 10 | D2) Label 1st,,Icon_Generic_Placeholder.png,ability_test_enemy_label_burn__ar01040710_d2__label_first
habit_test_self_cleanse_burn,Cleanse Burn from Self,,Icon_Generic_Placeholder.png,ability_test_self_cleanse_burn
habit_test_self_cleanse_burn__r0207,Cleanse Burn from Self (R1 7),,Icon_Generic_Placeholder.png,ability_test_self_cleanse_burn__r0207
habit_test_stagger_self,Stagger Self,,Icon_Generic_Placeholder.png,ability_command_test_stagger_self_10rnd
habit_test_stagger_d2_r010509,Stagger Opposing Enemy (R1 5 9 | D2),,Icon_Generic_Placeholder.png,ability_command_test_stagger_d2_r010509
habit_test_deflect_cmd_dmg,Deflect CMD Damage to Ally,,Icon_Generic_Placeholder.png,ability_test_deflect_cmd_dmg
habit_test_deflect_ba_dmg,Deflect BA Damage to Ally,,Icon_Generic_Placeholder.png,ability_test_deflect_ba_dmg
habit_test_deflect_cmd_stat,Deflect StatMod to Ally,,Icon_Generic_Placeholder.png,ability_test_deflect_cmd_stat
habit_test_evade_basicattacks_025pct,Evade (Basic Attacks 25%),,Icon_Generic_Placeholder.png,ability_test_evade_basicattacks_025pct
habit_test_evade_directdmgmod_fromenemy_100pct,Evade (DMG Mod from Enemy 100%),,Icon_Generic_Placeholder.png,ability_test_evade_directdmgmod_fromenemy_100pct
habit_test_deflect_partial,Deflect Partial Damage to Ally,,Icon_Generic_Placeholder.png,ability_test_deflect_partial
habit_test_deflect_steal_rec,Deflect Partial Recovery from Enemy to Self,,Icon_Generic_Placeholder.png,ability_test_deflect_steal_rec
habit_test_deflect_actual_usecase_cmd_dmg,Deflection,,Icon_Generic_Placeholder.png,ability_test_deflect_actual_usecase_cmd_dmg
habit_test_protect_actual_usecase_cmd_dmg,Protection,,Icon_Generic_Placeholder.png,ability_test_protect_actual_usecase_cmd_dmg
habit_test_cover_actual_usecase_cmd_dmg,Cover,,Icon_Generic_Placeholder.png,ability_test_cover_actual_usecase_cmd_dmg
habit_test_self_buff_int__r2_d10,Buff Self INT on R2,,Icon_Generic_Placeholder.png,ability_test_self_buff_int__r2_d10
habit_test_self_buff_str_ins__r345_d10,Buff Self STR & INS on R3 4 5,,Icon_Generic_Placeholder.png,ability_test_self_buff_str_ins__r345_d10
habit_test_self_label_test10__source_has_3st_test09,Grant Self Test10,,Icon_Generic_Placeholder.png,ability_test_self_label_test10__source_has_3st_test09
habit_test_self_habitprog_n025_n050_0_p50_p100,DMG Dealt Mod Based on Rank (1 -50% | 2 -25% | 3 0% | 4 +50% | 5 +100%),,Icon_Generic_Placeholder.png,ability_test_self_habitprog_n025_n050_0_p50_p100
habit_test_enemy_debuff_str__r3_d5,Debuff enemy STR on R3 (d5) (Remove on Source Killed),,Icon_Generic_Placeholder.png,ability_test_enemy_debuff_str__r3_d5
habit_test_enemy_debuff_str__r3_d5_rosk,Debuff enemy STR on R3 (d5) (Remove on Source Killed),,Icon_Generic_Placeholder.png,ability_test_enemy_debuff_str__r3_d5_rosk
habit_test_watcher__ba_target__fire_dmg__r2d4,Watcher (Self) Deal Fire DMG when Basic Attacked (R2 D4),,Icon_Generic_Placeholder.png,ability_test_watcher__ba_target__fire_dmg__r2d4
habit_test_watcher__ba_launch__fire_dmg__r2d4,Watcher (Adj Ally) Deal Fire DMG (RF) when Basic Attack (R2 D4),,Icon_Generic_Placeholder.png,ability_test_watcher__ba_target__fire_dmg__r2d4
habit_test_watcher__enemy_retreat__self_rec,Watcher Recover Self when any Enemy Retreats,,Icon_Generic_Placeholder.png,ability_test_watcher__enemy_retreat__self_rec
habit_test_watcher__receive_burn__cleanse,Watcher Cleanse Burn when Gain Burn,,Icon_Generic_Placeholder.png,ability_test_watcher__receive_burn__cleanse
habit_test_watcher__receive_stagger__cleanse,Watcher Cleanse Stagger when Gain Stagger,,Icon_Generic_Placeholder.png,ability_test_watcher__receive_stagger__cleanse
habit_test_watcher__receive_dmg_tac__tac_mitigation,Watcher Tactical Mitigation when Receive Tactical Damage,,Icon_Generic_Placeholder.png,ability_test_watcher__receive_dmg_tac__tac_mitigation
habit_test_watcher__enemy_deal_recovery__debuff_ins,Watcher Debuff Self Instincts when Deal Recovery,,Icon_Generic_Placeholder.png,ability_test_watcher__enemy_deal_recovery__debuff_ins
habit_test_watcher__van_deal_dmg_phy__phy_dmgbuff,Watcher Physical Damage Buff when Deal Physical Damage,,Icon_Generic_Placeholder.png,ability_test_watcher__van_deal_dmg_phy__phy_dmgbuff
habit_test_watcher__rf_deal_dmg_fire__fire_dmgbuff,Watcher Fire Damage Buff when Deal Fire Damage,,Icon_Generic_Placeholder.png,ability_test_watcher__rf_deal_dmg_fire__fire_dmgbuff
habit_test_targeter__van__buff_str_1,Buff Strength of Vanguard Ally (Targeter Cond Only),,Icon_Generic_Placeholder.png,ability_test_targeter__van__buff_str_1
habit_test_targeter__van__buff_str_2,Buff Strength of Vanguard Ally (Targeter & EG Cond),,Icon_Generic_Placeholder.png,ability_test_targeter__van__buff_str_2
habit_test_targeter__6stars__self_buff_str_1,Buff Strength of Self at 6 Stars (Targeter Cond Only),,Icon_Generic_Placeholder.png,ability_test_targeter__6stars__self_buff_str_1
habit_test_targeter__6stars__self_buff_str_2,Buff Strength of Self at 6 Stars (Targeter & EG Cond),,Icon_Generic_Placeholder.png,ability_test_targeter__6stars__self_buff_str_2
habit_test__targeter_self__eg_2_otherally,Buff Strength (Targeter = Self | EG = 2 Other Allies),,Icon_Generic_Placeholder.png,ability_test__targeter_self__eg_2_otherally
habit_test_watcher__van_turn_start__deal_tac_dmg,Watcher Deal Tactical DMG on Turn Start (VG),,Icon_Generic_Placeholder.png,ability_test_watcher__van_turn_start__deal_tac_dmg
habit_test_watcher__turn_2_start__deal_fire_dmg,Watcher Deal Fire DMG on Turn 2 Start,,Icon_Generic_Placeholder.png,ability_test_watcher__turn_2_start__deal_fire_dmg
habit_test_watcher__turn_7_start__deal_fire_dmg,Watcher Deal Fire DMG on Turn 7 Start,,Icon_Generic_Placeholder.png,ability_test_watcher__turn_7_start__deal_fire_dmg
habit_test_action_auto_damage,Habit Action Auto  Damage,,Icon_Generic_Placeholder.png,ability_test_active_damage
habit_test_action_attackmod_damage,Habit Action AttackMod Damage,,Icon_Generic_Placeholder.png,ability_test_attackmod_damage
habit_test_preparation_auto_damage,Habit Preparation Auto Damage,,Icon_Generic_Placeholder.png,ability_test_passive_damage
habit_balance_buff4stats3targets_01,Increase All Stats 1,,,ability_habit_balance_buff4stats3targets_01
